FSTV_YEAR,FSTV_ID,FSTV_REPS_NM,FSTV_NM,SIDO_CD,SIDO_NM,SGG_NM,ADONG_NM,LRFRN_DIV_CD,LRFRN_DIV_NM,FSTV_PERD_CNT,SUM_CNSM_AMT,SUM_CNSM_AMT_1000,SUM_CNSM_AMT_AVG,SUM_CNSM_AMT_1000_AVG
2023,KCTF0047,영덕대게축제,영덕대게축제,47,경상북도,영덕군,강구면,0,현지인,3,979257.4,979,326419,326
2018,KCTF0048,영도다리축제,영도다리축제,26,부산광역시,영도구,남항동,99,전체,3,130726792.60000001,130727,43575598,43576
2018,KCTF0048,영도다리축제,영도다리축제,26,부산광역시,영도구,남항동,3,내국인,3,127831524,127832,42610508,42611
2018,KCTF0048,영도다리축제,영도다리축제,26,부산광역시,영도구,남항동,2,외국인,3,2895268.6,2895,965090,965
2018,KCTF0048,영도다리축제,영도다리축제,26,부산광역시,영도구,남항동,1,외지인,3,119904230.20000002,119904,39968077,39968
2018,KCTF0048,영도다리축제,영도다리축제,26,부산광역시,영도구,남항동,0,현지인,3,7927293.8,7927,2642431,2642
2019,KCTF0048,영도다리축제,영도다리축제,26,부산광역시,영도구,동삼1동,99,전체,3,165992396.29999995,165992,55330799,55331
2019,KCTF0048,영도다리축제,영도다리축제,26,부산광역시,영도구,동삼1동,3,내국인,3,165677537.19999996,165678,55225846,55226
2019,KCTF0048,영도다리축제,영도다리축제,26,부산광역시,영도구,동삼1동,2,외국인,3,314859.1,315,104953,105
2019,KCTF0048,영도다리축제,영도다리축제,26,부산광역시,영도구,동삼1동,1,외지인,3,165379469.29999995,165379,55126490,55126
2019,KCTF0048,영도다리축제,영도다리축제,26,부산광역시,영도구,동삼1동,0,현지인,3,298067.9,298,99356,99
2022,KCTF0048,영도다리축제,영도다리축제,26,부산광역시,영도구,동삼1동,99,전체,3,217883014.60000002,217883,72627672,72628
2022,KCTF0048,영도다리축제,영도다리축제,26,부산광역시,영도구,동삼1동,3,내국인,3,216281958.60000002,216282,72093986,72094
2022,KCTF0048,영도다리축제,영도다리축제,26,부산광역시,영도구,동삼1동,2,외국인,3,1601056,1601,533685,534
2022,KCTF0048,영도다리축제,영도다리축제,26,부산광역시,영도구,동삼1동,1,외지인,3,215040449.3,215040,71680150,71680
2022,KCTF0048,영도다리축제,영도다리축제,26,부산광역시,영도구,동삼1동,0,현지인,3,1241509.3,1242,413836,414
2023,KCTF0048,영도다리축제,영도다리축제,26,부산광역시,영도구,동삼1동,99,전체,3,177909309,177909,59303103,59303
2023,KCTF0048,영도다리축제,영도다리축제,26,부산광역시,영도구,동삼1동,3,내국인,3,165957302.7,165957,55319101,55319
2023,KCTF0048,영도다리축제,영도다리축제,26,부산광역시,영도구,동삼1동,2,외국인,3,11952006.3,11952,3984002,3984
2023,KCTF0048,영도다리축제,영도다리축제,26,부산광역시,영도구,동삼1동,1,외지인,3,165635825.5,165636,55211942,55212
2023,KCTF0048,영도다리축제,영도다리축제,26,부산광역시,영도구,동삼1동,0,현지인,3,321477.2,321,107159,107
2018,KCTF0049,영동난계국악축제,영동난계국악축제,43,충청북도,영동군,영동읍,99,전체,4,298407152.8,298407,74601788,74602
2018,KCTF0049,영동난계국악축제,영동난계국악축제,43,충청북도,영동군,영동읍,3,내국인,4,298174617.1,298175,74543654,74544
2018,KCTF0049,영동난계국악축제,영동난계국악축제,43,충청북도,영동군,영동읍,2,외국인,4,232535.7,233,58134,58
2018,KCTF0049,영동난계국악축제,영동난계국악축제,43,충청북도,영동군,영동읍,1,외지인,4,291082561.9000001,291083,72770640,72771
2018,KCTF0049,영동난계국악축제,영동난계국악축제,43,충청북도,영동군,영동읍,0,현지인,4,7092055.2,7092,1773014,1773
2019,KCTF0049,영동난계국악축제,영동난계국악축제,43,충청북도,영동군,영동읍,99,전체,4,333343943.4,333344,83335986,83336
2019,KCTF0049,영동난계국악축제,영동난계국악축제,43,충청북도,영동군,영동읍,3,내국인,4,333053343.4,333053,83263336,83263
2019,KCTF0049,영동난계국악축제,영동난계국악축제,43,충청북도,영동군,영동읍,2,외국인,4,290600,291,72650,73
2019,KCTF0049,영동난계국악축제,영동난계국악축제,43,충청북도,영동군,영동읍,1,외지인,4,327962670.1,327963,81990668,81991
2019,KCTF0049,영동난계국악축제,영동난계국악축제,43,충청북도,영동군,영동읍,0,현지인,4,5090673.300000001,5091,1272668,1273
2022,KCTF0049,영동난계국악축제,영동난계국악축제,43,충청북도,영동군,영동읍,99,전체,4,382020861.5,382021,95505215,95505
2022,KCTF0049,영동난계국악축제,영동난계국악축제,43,충청북도,영동군,영동읍,3,내국인,4,381197821.5,381198,95299455,95300
2022,KCTF0049,영동난계국악축제,영동난계국악축제,43,충청북도,영동군,영동읍,2,외국인,4,823040,823,205760,206
2022,KCTF0049,영동난계국악축제,영동난계국악축제,43,충청북도,영동군,영동읍,1,외지인,4,377748058.4,377748,94437015,94437
2022,KCTF0049,영동난계국악축제,영동난계국악축제,43,충청북도,영동군,영동읍,0,현지인,4,3449763.1,3450,862441,862
2023,KCTF0049,영동난계국악축제,영동난계국악축제,43,충청북도,영동군,영동읍,99,전체,4,473076286.5000001,473076,118269072,118269
2023,KCTF0049,영동난계국악축제,영동난계국악축제,43,충청북도,영동군,영동읍,3,내국인,4,470978606.5000001,470979,117744652,117745
2023,KCTF0049,영동난계국악축제,영동난계국악축제,43,충청북도,영동군,영동읍,2,외국인,4,2097680,2098,524420,524
2023,KCTF0049,영동난계국악축제,영동난계국악축제,43,충청북도,영동군,영동읍,1,외지인,4,463988769.5000001,463989,115997192,115997
2023,KCTF0049,영동난계국악축제,영동난계국악축제,43,충청북도,영동군,영동읍,0,현지인,4,6989837,6990,1747459,1748
2024,KCTF0049,영동난계국악축제,영동난계국악축제,43,충청북도,영동군,영동읍,99,전체,5,502652421.6999999,502652,100530484,100530
2024,KCTF0049,영동난계국악축제,영동난계국악축제,43,충청북도,영동군,영동읍,3,내국인,5,493232701.99999994,493233,98646540,98647
2024,KCTF0049,영동난계국악축제,영동난계국악축제,43,충청북도,영동군,영동읍,2,외국인,5,9419719.7,9420,1883944,1884
2024,KCTF0049,영동난계국악축제,영동난계국악축제,43,충청북도,영동군,영동읍,1,외지인,5,489392600.1999999,489393,97878520,97879
2024,KCTF0049,영동난계국악축제,영동난계국악축제,43,충청북도,영동군,영동읍,0,현지인,5,3840101.8,3840,768020,768
2025,KCTF0049,영동난계국악축제,영동난계국악축제,43,충청북도,영동군,심천면,99,전체,30,298328122.59999996,298328,9944271,9944
2025,KCTF0049,영동난계국악축제,영동난계국악축제,43,충청북도,영동군,심천면,3,내국인,30,295538051.9,295538,9851268,9851
2025,KCTF0049,영동난계국악축제,영동난계국악축제,43,충청북도,영동군,심천면,2,외국인,30,2790070.7,2790,93002,93
2025,KCTF0049,영동난계국악축제,영동난계국악축제,43,충청북도,영동군,심천면,1,외지인,30,294683456.8,294683,9822782,9823
2025,KCTF0049,영동난계국악축제,영동난계국악축제,43,충청북도,영동군,심천면,0,현지인,30,854595.1,855,28487,28
2018,KCTF0050,영산강서창들녘억새축제,영산강서창들녘억새축제,29,전남광주통합특별시,서구,서창동,99,전체,3,967825804.2999998,967826,322608601,322609
2018,KCTF0050,영산강서창들녘억새축제,영산강서창들녘억새축제,29,전남광주통합특별시,서구,서창동,3,내국인,3,967343248.9999999,967343,322447750,322448
2018,KCTF0050,영산강서창들녘억새축제,영산강서창들녘억새축제,29,전남광주통합특별시,서구,서창동,2,외국인,3,482555.3,483,160852,161
2018,KCTF0050,영산강서창들녘억새축제,영산강서창들녘억새축제,29,전남광주통합특별시,서구,서창동,1,외지인,3,893557716.6,893558,297852572,297853
2018,KCTF0050,영산강서창들녘억새축제,영산강서창들녘억새축제,29,전남광주통합특별시,서구,서창동,0,현지인,3,73785532.39999999,73786,24595177,24595
2019,KCTF0050,영산강서창들녘억새축제,영산강서창들녘억새축제,29,전남광주통합특별시,서구,서창동,99,전체,3,948399689,948400,316133230,316133
2019,KCTF0050,영산강서창들녘억새축제,영산강서창들녘억새축제,29,전남광주통합특별시,서구,서창동,3,내국인,3,947730235,947730,315910078,315910
2019,KCTF0050,영산강서창들녘억새축제,영산강서창들녘억새축제,29,전남광주통합특별시,서구,서창동,2,외국인,3,669454,669,223151,223
2019,KCTF0050,영산강서창들녘억새축제,영산강서창들녘억새축제,29,전남광주통합특별시,서구,서창동,1,외지인,3,882486031.9,882486,294162011,294162
2019,KCTF0050,영산강서창들녘억새축제,영산강서창들녘억새축제,29,전남광주통합특별시,서구,서창동,0,현지인,3,65244203.099999994,65244,21748068,21748
2022,KCTF0050,영산강서창들녘억새축제,영산강서창들녘억새축제,29,전남광주통합특별시,서구,서창동,99,전체,4,1274181543.5,1274182,318545386,318546
2022,KCTF0050,영산강서창들녘억새축제,영산강서창들녘억새축제,29,전남광주통합특별시,서구,서창동,3,내국인,4,1271887065.8,1271887,317971766,317972
2022,KCTF0050,영산강서창들녘억새축제,영산강서창들녘억새축제,29,전남광주통합특별시,서구,서창동,2,외국인,4,2294477.7,2294,573619,574
2022,KCTF0050,영산강서창들녘억새축제,영산강서창들녘억새축제,29,전남광주통합특별시,서구,서창동,1,외지인,4,1209302435.9999998,1209302,302325609,302326
2022,KCTF0050,영산강서창들녘억새축제,영산강서창들녘억새축제,29,전남광주통합특별시,서구,서창동,0,현지인,4,62584629.800000004,62585,15646157,15646
2023,KCTF0050,영산강서창들녘억새축제,영산강서창들녘억새축제,29,전남광주통합특별시,서구,서창동,99,전체,5,1464394499.3000002,1464394,292878900,292879
2023,KCTF0050,영산강서창들녘억새축제,영산강서창들녘억새축제,29,전남광주통합특별시,서구,서창동,3,내국인,5,1456362326.8000002,1456362,291272465,291272
2023,KCTF0050,영산강서창들녘억새축제,영산강서창들녘억새축제,29,전남광주통합특별시,서구,서창동,2,외국인,5,8032172.5,8032,1606434,1606
2023,KCTF0050,영산강서창들녘억새축제,영산강서창들녘억새축제,29,전남광주통합특별시,서구,서창동,1,외지인,5,1363244890.6,1363245,272648978,272649
2023,KCTF0050,영산강서창들녘억새축제,영산강서창들녘억새축제,29,전남광주통합특별시,서구,서창동,0,현지인,5,93117436.2,93117,18623487,18623
2018,KCTF0051,영암왕인문화축제,영암왕인문화축제,46,전남광주통합특별시,영암군,군서면,99,전체,4,31865861.5,31866,7966465,7966
2018,KCTF0051,영암왕인문화축제,영암왕인문화축제,46,전남광주통합특별시,영암군,군서면,3,내국인,4,31629861.5,31630,7907465,7908
2018,KCTF0051,영암왕인문화축제,영암왕인문화축제,46,전남광주통합특별시,영암군,군서면,2,외국인,4,236000,236,59000,59
2018,KCTF0051,영암왕인문화축제,영암왕인문화축제,46,전남광주통합특별시,영암군,군서면,1,외지인,4,31518483.4,31518,7879621,7880
2018,KCTF0051,영암왕인문화축제,영암왕인문화축제,46,전남광주통합특별시,영암군,군서면,0,현지인,4,111378.1,111,27845,28
2019,KCTF0051,영암왕인문화축제,영암왕인문화축제,46,전남광주통합특별시,영암군,군서면,99,전체,4,38458439,38458,9614610,9614
2019,KCTF0051,영암왕인문화축제,영암왕인문화축제,46,전남광주통합특별시,영암군,군서면,3,내국인,4,38445439,38445,9611360,9611
2019,KCTF0051,영암왕인문화축제,영암왕인문화축제,46,전남광주통합특별시,영암군,군서면,2,외국인,4,13000,13,3250,3
2019,KCTF0051,영암왕인문화축제,영암왕인문화축제,46,전남광주통합특별시,영암군,군서면,1,외지인,4,38338282,38338,9584570,9584
2019,KCTF0051,영암왕인문화축제,영암왕인문화축제,46,전남광주통합특별시,영암군,군서면,0,현지인,4,107157,107,26789,27
2023,KCTF0051,영암왕인문화축제,영암왕인문화축제,46,전남광주통합특별시,영암군,군서면,99,전체,4,67446743.1,67447,16861686,16862
2023,KCTF0051,영암왕인문화축제,영암왕인문화축제,46,전남광주통합특별시,영암군,군서면,3,내국인,4,67285243.1,67285,16821311,16821
2023,KCTF0051,영암왕인문화축제,영암왕인문화축제,46,전남광주통합특별시,영암군,군서면,2,외국인,4,161500,162,40375,40
2023,KCTF0051,영암왕인문화축제,영암왕인문화축제,46,전남광주통합특별시,영암군,군서면,1,외지인,4,67285243.1,67285,16821311,16821
2024,KCTF0051,영암왕인문화축제,영암왕인문화축제,46,전남광주통합특별시,영암군,군서면,99,전체,4,58663344.099999994,58663,14665836,14666
2024,KCTF0051,영암왕인문화축제,영암왕인문화축제,46,전남광주통합특별시,영암군,군서면,3,내국인,4,58491344.099999994,58491,14622836,14623
2024,KCTF0051,영암왕인문화축제,영암왕인문화축제,46,전남광주통합특별시,영암군,군서면,2,외국인,4,172000,172,43000,43
2024,KCTF0051,영암왕인문화축제,영암왕인문화축제,46,전남광주통합특별시,영암군,군서면,1,외지인,4,57344070.599999994,57344,14336018,14336
2024,KCTF0051,영암왕인문화축제,영암왕인문화축제,46,전남광주통합특별시,영암군,군서면,0,현지인,4,1147273.5,1147,286818,287
2018,KCTF0052,영주풍기인삼축제,영주풍기인삼축제,47,경상북도,영주시,풍기읍,99,전체,9,1706115669.0000002,1706116,189568408,189568
2018,KCTF0052,영주풍기인삼축제,영주풍기인삼축제,47,경상북도,영주시,풍기읍,3,내국인,9,1703645745.1000001,1703646,189293972,189294
2018,KCTF0052,영주풍기인삼축제,영주풍기인삼축제,47,경상북도,영주시,풍기읍,2,외국인,9,2469923.9,2470,274436,274
2018,KCTF0052,영주풍기인삼축제,영주풍기인삼축제,47,경상북도,영주시,풍기읍,1,외지인,9,1700900687.3000002,1700901,188988965,188989
2018,KCTF0052,영주풍기인삼축제,영주풍기인삼축제,47,경상북도,영주시,풍기읍,0,현지인,9,2745057.8,2745,305006,305
2019,KCTF0052,영주풍기인삼축제,영주풍기인삼축제,47,경상북도,영주시,봉현면,99,전체,9,320990082.8000001,320990,35665565,35666
2019,KCTF0052,영주풍기인삼축제,영주풍기인삼축제,47,경상북도,영주시,봉현면,3,내국인,9,319579282.8000001,319579,35508809,35509
2019,KCTF0052,영주풍기인삼축제,영주풍기인삼축제,47,경상북도,영주시,봉현면,2,외국인,9,1410800,1411,156756,157
2019,KCTF0052,영주풍기인삼축제,영주풍기인삼축제,47,경상북도,영주시,봉현면,1,외지인,9,318968392.6,318968,35440933,35441
2019,KCTF0052,영주풍기인삼축제,영주풍기인삼축제,47,경상북도,영주시,봉현면,0,현지인,9,610890.2,611,67877,68
2022,KCTF0052,영주풍기인삼축제,영주풍기인삼축제,47,경상북도,영주시,풍기읍,99,전체,24,3670367587.8,3670368,152931983,152932
2022,KCTF0052,영주풍기인삼축제,영주풍기인삼축제,47,경상북도,영주시,풍기읍,3,내국인,24,3658424357.2000003,3658424,152434348,152434
2022,KCTF0052,영주풍기인삼축제,영주풍기인삼축제,47,경상북도,영주시,풍기읍,2,외국인,24,11943230.6,11943,497635,498
